event_id,user_id,session_id,event_time,event_type,product_id,category,price,city,device_type
3487,user_56,session_554,2025-10-27 14:36:39,open_app,,,,Rawalpindi,android
3488,user_56,session_554,2025-10-27 14:45:39,view_product,prod_158,Electronics,456.74,Rawalpindi,android
3489,user_86,session_555,2025-10-18 15:21:46,open_app,,,,Faisalabad,ios
3490,user_86,session_555,2025-10-18 15:28:46,view_product,prod_233,Electronics,19.0,Faisalabad,ios
3491,user_86,session_555,2025-10-18 15:38:46,view_product,prod_98,Sports,936.2,Faisalabad,ios
3492,user_86,session_555,2025-10-18 15:40:46,view_product,prod_77,Sports,187.28,Faisalabad,ios
3493,user_4,session_556,2025-11-04 07:05:03,open_app,,,,Lahore,android
3494,user_4,session_556,2025-11-04 07:07:03,view_product,prod_42,Grocery,21.83,Lahore,android
3495,user_4,session_556,2025-11-04 07:08:03,view_product,prod_57,Electronics,991.26,Lahore,android
3496,user_4,session_556,2025-11-04 07:11:03,add_to_cart,prod_203,Grocery,597.64,Lahore,android
3497,user_4,session_556,2025-11-04 07:18:03,add_to_cart,prod_54,Sports,404.52,Lahore,android
3498,user_4,session_556,2025-11-04 07:28:03,view_product,prod_218,Grocery,80.08,Lahore,android
3499,user_4,session_556,2025-11-04 07:34:03,view_product,prod_132,Grocery,174.88,Lahore,android
3500,user_4,session_556,2025-11-04 07:35:03,purchase,prod_203,Grocery,597.64,Lahore,android
3501,user_4,session_556,2025-11-04 07:41:03,purchase,prod_54,Sports,404.52,Lahore,android
3502,user_81,session_557,2025-11-04 06:54:01,open_app,,,,Rawalpindi,ios
3503,user_81,session_557,2025-11-04 06:59:01,view_product,prod_233,Electronics,19.0,Rawalpindi,ios
3504,user_81,session_557,2025-11-04 07:08:01,view_product,prod_243,Sports,349.86,Rawalpindi,ios
3505,user_81,session_557,2025-11-04 07:18:01,view_product,prod_71,Sports,510.35,Rawalpindi,ios
3506,user_81,session_557,2025-11-04 07:26:01,view_product,prod_150,Home & Kitchen,493.84,Rawalpindi,ios
3507,user_81,session_557,2025-11-04 07:31:01,view_product,prod_48,Home & Kitchen,776.45,Rawalpindi,ios
3508,user_81,session_557,2025-11-04 07:39:01,view_product,prod_194,Grocery,876.01,Rawalpindi,ios
3509,user_81,session_557,2025-11-04 07:44:01,view_product,prod_166,Electronics,997.61,Rawalpindi,ios
3510,user_81,session_557,2025-11-04 07:53:01,view_product,prod_240,Sports,892.94,Rawalpindi,ios
3511,user_81,session_557,2025-11-04 08:03:01,logout,,,,Rawalpindi,ios
3512,user_83,session_558,2025-10-18 00:26:34,open_app,,,,Islamabad,android
3513,user_83,session_558,2025-10-18 00:31:34,view_product,prod_18,Home & Kitchen,791.41,Islamabad,android
3514,user_83,session_558,2025-10-18 00:34:34,logout,,,,Islamabad,android
3515,user_49,session_559,2025-10-20 18:35:30,open_app,,,,Islamabad,ios
3516,user_49,session_559,2025-10-20 18:43:30,add_to_cart,prod_208,Clothing,164.3,Islamabad,ios
3517,user_49,session_559,2025-10-20 18:49:30,view_product,prod_164,Electronics,45.21,Islamabad,ios
3518,user_49,session_559,2025-10-20 18:56:30,logout,,,,Islamabad,ios
3519,user_67,session_560,2025-11-05 06:37:29,open_app,,,,Rawalpindi,android
3520,user_67,session_560,2025-11-05 06:47:29,add_to_cart,prod_154,Home & Kitchen,224.03,Rawalpindi,android
3521,user_67,session_560,2025-11-05 06:48:29,add_to_cart,prod_46,Sports,181.96,Rawalpindi,android
3522,user_67,session_560,2025-11-05 06:51:29,view_product,prod_20,Clothing,280.72,Rawalpindi,android
3523,user_67,session_560,2025-11-05 06:56:29,purchase,prod_154,Home & Kitchen,224.03,Rawalpindi,android
3524,user_67,session_560,2025-11-05 07:05:29,purchase,prod_46,Sports,181.96,Rawalpindi,android
3525,user_67,session_560,2025-11-05 07:10:29,view_product,prod_25,Clothing,213.36,Rawalpindi,android
3526,user_67,session_560,2025-11-05 07:19:29,view_product,prod_161,Clothing,351.09,Rawalpindi,android
3527,user_67,session_560,2025-11-05 07:24:29,view_product,prod_7,Electronics,636.3,Rawalpindi,android
3528,user_67,session_560,2025-11-05 07:33:29,view_product,prod_233,Electronics,19.0,Rawalpindi,android
3529,user_67,session_560,2025-11-05 07:36:29,view_product,prod_215,Clothing,942.51,Rawalpindi,android
3530,user_67,session_560,2025-11-05 07:46:29,view_product,prod_73,Home & Kitchen,126.98,Rawalpindi,android
3531,user_27,session_561,2025-10-23 22:33:15,open_app,,,,Faisalabad,android
3532,user_27,session_561,2025-10-23 22:41:15,view_product,prod_247,Grocery,203.86,Faisalabad,android
3533,user_27,session_561,2025-10-23 22:42:15,view_product,prod_182,Grocery,561.58,Faisalabad,android
3534,user_27,session_561,2025-10-23 22:46:15,view_product,prod_104,Clothing,507.76,Faisalabad,android
3535,user_27,session_561,2025-10-23 22:53:15,view_product,prod_4,Home & Kitchen,306.11,Faisalabad,android
3536,user_27,session_561,2025-10-23 22:59:15,add_to_cart,prod_210,Grocery,717.34,Faisalabad,android
3537,user_27,session_561,2025-10-23 23:01:15,view_product,prod_221,Electronics,617.81,Faisalabad,android
3538,user_27,session_561,2025-10-23 23:09:15,add_to_cart,prod_223,Grocery,872.08,Faisalabad,android
3539,user_27,session_561,2025-10-23 23:13:15,view_product,prod_132,Grocery,174.88,Faisalabad,android
3540,user_27,session_561,2025-10-23 23:15:15,logout,,,,Faisalabad,android
3541,user_1,session_562,2025-11-08 02:39:48,open_app,,,,Faisalabad,android
3542,user_1,session_562,2025-11-08 02:42:48,view_product,prod_27,Clothing,142.79,Faisalabad,android
3543,user_1,session_562,2025-11-08 02:51:48,add_to_cart,prod_156,Sports,663.85,Faisalabad,android
3544,user_1,session_562,2025-11-08 02:56:48,view_product,prod_16,Electronics,925.85,Faisalabad,android
3545,user_1,session_562,2025-11-08 02:59:48,view_product,prod_101,Clothing,170.93,Faisalabad,android
3546,user_1,session_562,2025-11-08 03:08:48,view_product,prod_208,Clothing,164.3,Faisalabad,android
3547,user_1,session_562,2025-11-08 03:14:48,view_product,prod_198,Grocery,957.15,Faisalabad,android
3548,user_1,session_562,2025-11-08 03:24:48,view_product,prod_2,Clothing,476.96,Faisalabad,android
3549,user_75,session_563,2025-11-03 04:20:23,open_app,,,,Karachi,android
3550,user_75,session_563,2025-11-03 04:29:23,view_product,prod_84,Electronics,943.08,Karachi,android
3551,user_75,session_563,2025-11-03 04:30:23,view_product,prod_148,Grocery,84.87,Karachi,android
3552,user_75,session_563,2025-11-03 04:39:23,logout,,,,Karachi,android
3553,user_10,session_564,2025-11-09 02:22:16,open_app,,,,Rawalpindi,ios
3554,user_10,session_564,2025-11-09 02:27:16,add_to_cart,prod_51,Sports,976.13,Rawalpindi,ios
3555,user_10,session_564,2025-11-09 02:29:16,view_product,prod_19,Home & Kitchen,55.86,Rawalpindi,ios
3556,user_10,session_564,2025-11-09 02:36:16,view_product,prod_9,Home & Kitchen,590.83,Rawalpindi,ios
3557,user_10,session_564,2025-11-09 02:44:16,view_product,prod_181,Home & Kitchen,995.15,Rawalpindi,ios
3558,user_10,session_564,2025-11-09 02:46:16,view_product,prod_28,Home & Kitchen,199.05,Rawalpindi,ios
3559,user_10,session_564,2025-11-09 02:47:16,add_to_cart,prod_5,Electronics,184.91,Rawalpindi,ios
3560,user_10,session_564,2025-11-09 02:48:16,add_to_cart,prod_57,Electronics,991.26,Rawalpindi,ios
3561,user_10,session_564,2025-11-09 02:52:16,view_product,prod_136,Home & Kitchen,851.29,Rawalpindi,ios
3562,user_10,session_564,2025-11-09 02:59:16,add_to_cart,prod_88,Clothing,201.67,Rawalpindi,ios
3563,user_10,session_564,2025-11-09 03:04:16,view_product,prod_15,Grocery,885.74,Rawalpindi,ios
3564,user_10,session_564,2025-11-09 03:11:16,purchase,prod_5,Electronics,184.91,Rawalpindi,ios
3565,user_10,session_564,2025-11-09 03:16:16,add_to_cart,prod_153,Home & Kitchen,244.04,Rawalpindi,ios
3566,user_60,session_565,2025-10-29 00:22:07,open_app,,,,Karachi,android
3567,user_60,session_565,2025-10-29 00:25:07,logout,,,,Karachi,android
3568,user_24,session_566,2025-11-02 15:43:09,open_app,,,,Islamabad,android
3569,user_24,session_566,2025-11-02 15:46:09,view_product,prod_39,Clothing,13.85,Islamabad,android
3570,user_24,session_566,2025-11-02 15:48:09,view_product,prod_112,Home & Kitchen,570.75,Islamabad,android
3571,user_24,session_566,2025-11-02 15:52:09,view_product,prod_156,Sports,663.85,Islamabad,android
3572,user_24,session_566,2025-11-02 15:55:09,view_product,prod_181,Home & Kitchen,995.15,Islamabad,android
3573,user_24,session_566,2025-11-02 16:00:09,view_product,prod_183,Grocery,154.57,Islamabad,android
3574,user_24,session_566,2025-11-02 16:07:09,view_product,prod_160,Clothing,486.21,Islamabad,android
3575,user_24,session_566,2025-11-02 16:09:09,view_product,prod_39,Clothing,13.85,Islamabad,android
3576,user_24,session_566,2025-11-02 16:19:09,view_product,prod_198,Grocery,957.15,Islamabad,android
3577,user_24,session_566,2025-11-02 16:24:09,view_product,prod_213,Clothing,505.07,Islamabad,android
3578,user_22,session_567,2025-10-20 23:07:33,open_app,,,,Faisalabad,web
3579,user_22,session_567,2025-10-20 23:17:33,view_product,prod_78,Electronics,195.06,Faisalabad,web
3580,user_22,session_567,2025-10-20 23:19:33,view_product,prod_15,Grocery,885.74,Faisalabad,web
3581,user_22,session_567,2025-10-20 23:26:33,view_product,prod_9,Home & Kitchen,590.83,Faisalabad,web
3582,user_22,session_567,2025-10-20 23:27:33,view_product,prod_189,Electronics,149.95,Faisalabad,web
3583,user_22,session_567,2025-10-20 23:36:33,view_product,prod_220,Electronics,955.71,Faisalabad,web
3584,user_22,session_567,2025-10-20 23:43:33,logout,,,,Faisalabad,web
3585,user_13,session_568,2025-11-02 05:08:19,open_app,,,,Karachi,ios
3586,user_13,session_568,2025-11-02 05:10:19,logout,,,,Karachi,ios
3587,user_28,session_569,2025-10-21 00:05:54,open_app,,,,Karachi,ios
3588,user_28,session_569,2025-10-21 00:14:54,view_product,prod_83,Sports,915.1,Karachi,ios
3589,user_28,session_569,2025-10-21 00:19:54,view_product,prod_157,Clothing,711.42,Karachi,ios
3590,user_28,session_569,2025-10-21 00:28:54,add_to_cart,prod_222,Electronics,694.08,Karachi,ios
3591,user_28,session_569,2025-10-21 00:38:54,purchase,prod_222,Electronics,694.08,Karachi,ios
3592,user_28,session_569,2025-10-21 00:44:54,view_product,prod_142,Electronics,738.41,Karachi,ios
3593,user_28,session_569,2025-10-21 00:53:54,view_product,prod_37,Clothing,148.29,Karachi,ios
3594,user_28,session_569,2025-10-21 01:02:54,view_product,prod_34,Grocery,366.13,Karachi,ios
3595,user_28,session_569,2025-10-21 01:09:54,view_product,prod_91,Electronics,282.16,Karachi,ios
3596,user_28,session_569,2025-10-21 01:11:54,add_to_cart,prod_208,Clothing,164.3,Karachi,ios
3597,user_65,session_570,2025-10-19 21:09:43,open_app,,,,Rawalpindi,android
3598,user_65,session_570,2025-10-19 21:18:43,view_product,prod_42,Grocery,21.83,Rawalpindi,android
3599,user_65,session_570,2025-10-19 21:22:43,view_product,prod_148,Grocery,84.87,Rawalpindi,android
3600,user_65,session_570,2025-10-19 21:28:43,view_product,prod_70,Electronics,746.15,Rawalpindi,android
3601,user_65,session_570,2025-10-19 21:33:43,logout,,,,Rawalpindi,android
3602,user_80,session_571,2025-10-19 14:03:35,open_app,,,,Rawalpindi,android
3603,user_80,session_571,2025-10-19 14:10:35,add_to_cart,prod_75,Clothing,480.27,Rawalpindi,android
3604,user_80,session_571,2025-10-19 14:20:35,view_product,prod_92,Clothing,646.18,Rawalpindi,android
3605,user_80,session_571,2025-10-19 14:23:35,view_product,prod_241,Clothing,250.81,Rawalpindi,android
3606,user_80,session_571,2025-10-19 14:28:35,add_to_cart,prod_121,Sports,627.64,Rawalpindi,android
3607,user_80,session_571,2025-10-19 14:36:35,view_product,prod_14,Home & Kitchen,940.57,Rawalpindi,android
3608,user_80,session_571,2025-10-19 14:37:35,purchase,prod_121,Sports,627.64,Rawalpindi,android
3609,user_80,session_571,2025-10-19 14:45:35,add_to_cart,prod_48,Home & Kitchen,776.45,Rawalpindi,android
3610,user_80,session_571,2025-10-19 14:47:35,view_product,prod_23,Grocery,938.17,Rawalpindi,android
3611,user_80,session_571,2025-10-19 14:52:35,view_product,prod_208,Clothing,164.3,Rawalpindi,android
3612,user_92,session_572,2025-11-13 16:42:51,open_app,,,,Lahore,web
3613,user_92,session_572,2025-11-13 16:45:51,add_to_cart,prod_73,Home & Kitchen,126.98,Lahore,web
3614,user_92,session_572,2025-11-13 16:46:51,view_product,prod_221,Electronics,617.81,Lahore,web
3615,user_92,session_572,2025-11-13 16:48:51,logout,,,,Lahore,web
3616,user_77,session_573,2025-10-28 13:50:42,open_app,,,,Karachi,ios
3617,user_77,session_573,2025-10-28 13:54:42,view_product,prod_245,Electronics,776.56,Karachi,ios
3618,user_77,session_573,2025-10-28 14:01:42,view_product,prod_203,Grocery,597.64,Karachi,ios
3619,user_77,session_573,2025-10-28 14:05:42,view_product,prod_107,Sports,360.98,Karachi,ios
3620,user_77,session_573,2025-10-28 14:11:42,add_to_cart,prod_230,Electronics,100.75,Karachi,ios
3621,user_93,session_574,2025-11-11 01:57:16,open_app,,,,Karachi,android
3622,user_93,session_574,2025-11-11 02:01:16,view_product,prod_244,Grocery,139.58,Karachi,android
3623,user_93,session_574,2025-11-11 02:03:16,view_product,prod_104,Clothing,507.76,Karachi,android
3624,user_93,session_574,2025-11-11 02:13:16,add_to_cart,prod_103,Electronics,836.81,Karachi,android
3625,user_93,session_574,2025-11-11 02:22:16,view_product,prod_29,Electronics,832.8,Karachi,android
3626,user_93,session_574,2025-11-11 02:30:16,view_product,prod_63,Grocery,458.6,Karachi,android
3627,user_93,session_574,2025-11-11 02:32:16,add_to_cart,prod_21,Electronics,430.06,Karachi,android
3628,user_93,session_574,2025-11-11 02:42:16,view_product,prod_28,Home & Kitchen,199.05,Karachi,android
3629,user_93,session_574,2025-11-11 02:46:16,logout,,,,Karachi,android
3630,user_3,session_575,2025-11-06 15:10:25,open_app,,,,Rawalpindi,web
3631,user_3,session_575,2025-11-06 15:17:25,view_product,prod_163,Sports,800.83,Rawalpindi,web
3632,user_54,session_576,2025-10-28 09:35:35,open_app,,,,Karachi,ios
3633,user_54,session_576,2025-10-28 09:40:35,view_product,prod_243,Sports,349.86,Karachi,ios
3634,user_54,session_576,2025-10-28 09:47:35,view_product,prod_206,Grocery,552.27,Karachi,ios
3635,user_54,session_576,2025-10-28 09:51:35,view_product,prod_197,Clothing,622.59,Karachi,ios
3636,user_54,session_576,2025-10-28 09:55:35,view_product,prod_207,Home & Kitchen,250.55,Karachi,ios
3637,user_54,session_576,2025-10-28 10:00:35,view_product,prod_198,Grocery,957.15,Karachi,ios
3638,user_14,session_577,2025-11-02 16:13:29,open_app,,,,Islamabad,web
3639,user_14,session_577,2025-11-02 16:17:29,view_product,prod_195,Grocery,791.93,Islamabad,web
3640,user_14,session_577,2025-11-02 16:18:29,view_product,prod_198,Grocery,957.15,Islamabad,web
3641,user_14,session_577,2025-11-02 16:27:29,view_product,prod_40,Sports,873.78,Islamabad,web
3642,user_14,session_577,2025-11-02 16:35:29,view_product,prod_26,Home & Kitchen,314.24,Islamabad,web
3643,user_14,session_577,2025-11-02 16:42:29,add_to_cart,prod_144,Sports,382.93,Islamabad,web
3644,user_14,session_577,2025-11-02 16:47:29,purchase,prod_144,Sports,382.93,Islamabad,web
3645,user_98,session_578,2025-11-05 07:56:11,open_app,,,,Rawalpindi,android
3646,user_98,session_578,2025-11-05 08:01:11,view_product,prod_96,Sports,202.43,Rawalpindi,android
3647,user_98,session_578,2025-11-05 08:11:11,add_to_cart,prod_178,Grocery,100.29,Rawalpindi,android
3648,user_98,session_578,2025-11-05 08:16:11,view_product,prod_182,Grocery,561.58,Rawalpindi,android
3649,user_98,session_578,2025-11-05 08:23:11,view_product,prod_29,Electronics,832.8,Rawalpindi,android
3650,user_98,session_578,2025-11-05 08:29:11,logout,,,,Rawalpindi,android
3651,user_97,session_579,2025-11-12 10:52:15,open_app,,,,Islamabad,web
3652,user_97,session_579,2025-11-12 11:01:15,view_product,prod_50,Grocery,874.15,Islamabad,web
3653,user_97,session_579,2025-11-12 11:09:15,view_product,prod_50,Grocery,874.15,Islamabad,web
3654,user_60,session_580,2025-11-03 13:07:20,open_app,,,,Rawalpindi,web
3655,user_60,session_580,2025-11-03 13:17:20,logout,,,,Rawalpindi,web
3656,user_40,session_581,2025-10-18 23:58:46,open_app,,,,Lahore,web
3657,user_40,session_581,2025-10-19 00:06:46,add_to_cart,prod_42,Grocery,21.83,Lahore,web
3658,user_40,session_581,2025-10-19 00:09:46,view_product,prod_25,Clothing,213.36,Lahore,web
3659,user_40,session_581,2025-10-19 00:17:46,view_product,prod_244,Grocery,139.58,Lahore,web
3660,user_40,session_581,2025-10-19 00:23:46,view_product,prod_186,Grocery,177.96,Lahore,web
3661,user_40,session_581,2025-10-19 00:29:46,view_product,prod_237,Electronics,362.95,Lahore,web
3662,user_40,session_581,2025-10-19 00:36:46,add_to_cart,prod_209,Clothing,365.55,Lahore,web
3663,user_40,session_581,2025-10-19 00:43:46,add_to_cart,prod_221,Electronics,617.81,Lahore,web
3664,user_40,session_581,2025-10-19 00:48:46,logout,,,,Lahore,web
3665,user_29,session_582,2025-10-18 07:44:31,open_app,,,,Faisalabad,android
3666,user_29,session_582,2025-10-18 07:51:31,view_product,prod_235,Grocery,155.08,Faisalabad,android
3667,user_29,session_582,2025-10-18 08:00:31,view_product,prod_127,Home & Kitchen,173.32,Faisalabad,android
3668,user_29,session_582,2025-10-18 08:10:31,add_to_cart,prod_221,Electronics,617.81,Faisalabad,android
3669,user_29,session_582,2025-10-18 08:11:31,view_product,prod_117,Sports,876.86,Faisalabad,android
3670,user_29,session_582,2025-10-18 08:17:31,logout,,,,Faisalabad,android
3671,user_51,session_583,2025-11-06 01:24:02,open_app,,,,Faisalabad,android
3672,user_51,session_583,2025-11-06 01:32:02,add_to_cart,prod_167,Home & Kitchen,147.68,Faisalabad,android
3673,user_51,session_583,2025-11-06 01:38:02,logout,,,,Faisalabad,android
3674,user_37,session_584,2025-11-03 19:45:01,open_app,,,,Karachi,web
3675,user_37,session_584,2025-11-03 19:50:01,view_product,prod_146,Grocery,533.56,Karachi,web
3676,user_37,session_584,2025-11-03 19:58:01,view_product,prod_131,Sports,280.66,Karachi,web
3677,user_37,session_584,2025-11-03 20:08:01,view_product,prod_112,Home & Kitchen,570.75,Karachi,web
3678,user_37,session_584,2025-11-03 20:16:01,view_product,prod_232,Home & Kitchen,702.13,Karachi,web
3679,user_37,session_584,2025-11-03 20:23:01,view_product,prod_48,Home & Kitchen,776.45,Karachi,web
3680,user_80,session_585,2025-10-28 21:49:43,open_app,,,,Karachi,android
3681,user_80,session_585,2025-10-28 21:58:43,view_product,prod_227,Grocery,555.27,Karachi,android
3682,user_80,session_585,2025-10-28 22:04:43,logout,,,,Karachi,android
3683,user_57,session_586,2025-11-08 14:08:01,open_app,,,,Islamabad,web
3684,user_57,session_586,2025-11-08 14:16:01,view_product,prod_114,Electronics,434.38,Islamabad,web
3685,user_57,session_586,2025-11-08 14:25:01,view_product,prod_111,Home & Kitchen,164.06,Islamabad,web
3686,user_57,session_586,2025-11-08 14:26:01,add_to_cart,prod_24,Sports,324.47,Islamabad,web
3687,user_57,session_586,2025-11-08 14:34:01,view_product,prod_151,Electronics,551.1,Islamabad,web
3688,user_57,session_586,2025-11-08 14:38:01,add_to_cart,prod_61,Clothing,719.79,Islamabad,web
3689,user_57,session_586,2025-11-08 14:46:01,view_product,prod_213,Clothing,505.07,Islamabad,web
3690,user_57,session_586,2025-11-08 14:50:01,purchase,prod_61,Clothing,719.79,Islamabad,web
3691,user_57,session_586,2025-11-08 14:53:01,view_product,prod_226,Home & Kitchen,815.55,Islamabad,web
3692,user_57,session_586,2025-11-08 15:01:01,view_product,prod_80,Grocery,537.75,Islamabad,web
3693,user_57,session_586,2025-11-08 15:10:01,logout,,,,Islamabad,web
3694,user_73,session_587,2025-10-22 09:22:42,open_app,,,,Karachi,ios
3695,user_73,session_587,2025-10-22 09:26:42,view_product,prod_119,Home & Kitchen,530.75,Karachi,ios
3696,user_73,session_587,2025-10-22 09:29:42,view_product,prod_178,Grocery,100.29,Karachi,ios
3697,user_73,session_587,2025-10-22 09:32:42,view_product,prod_73,Home & Kitchen,126.98,Karachi,ios
3698,user_73,session_587,2025-10-22 09:40:42,logout,,,,Karachi,ios
3699,user_18,session_588,2025-11-13 13:30:44,open_app,,,,Karachi,ios
3700,user_18,session_588,2025-11-13 13:38:44,view_product,prod_52,Electronics,598.0,Karachi,ios
3701,user_18,session_588,2025-11-13 13:43:44,view_product,prod_51,Sports,976.13,Karachi,ios
3702,user_18,session_588,2025-11-13 13:46:44,view_product,prod_42,Grocery,21.83,Karachi,ios
3703,user_18,session_588,2025-11-13 13:52:44,view_product,prod_81,Electronics,928.64,Karachi,ios
3704,user_18,session_588,2025-11-13 14:01:44,view_product,prod_59,Electronics,261.55,Karachi,ios
3705,user_18,session_588,2025-11-13 14:08:44,add_to_cart,prod_126,Grocery,647.12,Karachi,ios
3706,user_18,session_588,2025-11-13 14:12:44,view_product,prod_105,Sports,377.12,Karachi,ios
3707,user_18,session_588,2025-11-13 14:20:44,logout,,,,Karachi,ios
3708,user_73,session_589,2025-10-17 08:29:13,open_app,,,,Karachi,android
3709,user_73,session_589,2025-10-17 08:30:13,view_product,prod_17,Clothing,498.99,Karachi,android
3710,user_73,session_589,2025-10-17 08:34:13,add_to_cart,prod_239,Grocery,524.94,Karachi,android
3711,user_73,session_589,2025-10-17 08:42:13,purchase,prod_239,Grocery,524.94,Karachi,android
3712,user_73,session_589,2025-10-17 08:50:13,view_product,prod_129,Home & Kitchen,650.86,Karachi,android
3713,user_73,session_589,2025-10-17 08:51:13,view_product,prod_235,Grocery,155.08,Karachi,android
3714,user_73,session_589,2025-10-17 08:55:13,view_product,prod_87,Grocery,276.36,Karachi,android
3715,user_73,session_589,2025-10-17 09:00:13,view_product,prod_53,Home & Kitchen,602.56,Karachi,android
3716,user_73,session_589,2025-10-17 09:02:13,logout,,,,Karachi,android
3717,user_17,session_590,2025-10-17 21:38:48,open_app,,,,Faisalabad,web
3718,user_17,session_590,2025-10-17 21:39:48,view_product,prod_105,Sports,377.12,Faisalabad,web
3719,user_17,session_590,2025-10-17 21:46:48,add_to_cart,prod_241,Clothing,250.81,Faisalabad,web
3720,user_17,session_590,2025-10-17 21:50:48,view_product,prod_69,Home & Kitchen,489.86,Faisalabad,web
3721,user_17,session_590,2025-10-17 21:54:48,view_product,prod_230,Electronics,100.75,Faisalabad,web
3722,user_65,session_591,2025-10-31 09:22:47,open_app,,,,Rawalpindi,android
3723,user_65,session_591,2025-10-31 09:26:47,view_product,prod_28,Home & Kitchen,199.05,Rawalpindi,android
3724,user_65,session_591,2025-10-31 09:36:47,view_product,prod_54,Sports,404.52,Rawalpindi,android
3725,user_65,session_591,2025-10-31 09:46:47,view_product,prod_166,Electronics,997.61,Rawalpindi,android
3726,user_65,session_591,2025-10-31 09:50:47,view_product,prod_134,Grocery,959.46,Rawalpindi,android
3727,user_65,session_591,2025-10-31 09:54:47,add_to_cart,prod_134,Grocery,959.46,Rawalpindi,android
3728,user_43,session_592,2025-10-29 06:14:46,open_app,,,,Karachi,android
3729,user_43,session_592,2025-10-29 06:21:46,add_to_cart,prod_243,Sports,349.86,Karachi,android
3730,user_43,session_592,2025-10-29 06:29:46,view_product,prod_187,Grocery,801.14,Karachi,android
3731,user_43,session_592,2025-10-29 06:32:46,view_product,prod_126,Grocery,647.12,Karachi,android
3732,user_43,session_592,2025-10-29 06:36:46,purchase,prod_243,Sports,349.86,Karachi,android
3733,user_43,session_592,2025-10-29 06:41:46,logout,,,,Karachi,android
3734,user_78,session_593,2025-10-30 01:37:12,open_app,,,,Faisalabad,web
3735,user_78,session_593,2025-10-30 01:38:12,view_product,prod_208,Clothing,164.3,Faisalabad,web
3736,user_10,session_594,2025-10-25 10:15:42,open_app,,,,Islamabad,web
3737,user_10,session_594,2025-10-25 10:24:42,add_to_cart,prod_170,Electronics,294.62,Islamabad,web
3738,user_10,session_594,2025-10-25 10:25:42,view_product,prod_191,Electronics,298.78,Islamabad,web
3739,user_10,session_594,2025-10-25 10:31:42,purchase,prod_170,Electronics,294.62,Islamabad,web
3740,user_10,session_594,2025-10-25 10:36:42,view_product,prod_14,Home & Kitchen,940.57,Islamabad,web
3741,user_10,session_594,2025-10-25 10:38:42,add_to_cart,prod_125,Electronics,826.5,Islamabad,web
3742,user_10,session_594,2025-10-25 10:40:42,view_product,prod_249,Sports,673.8,Islamabad,web
3743,user_10,session_594,2025-10-25 10:45:42,add_to_cart,prod_232,Home & Kitchen,702.13,Islamabad,web
3744,user_10,session_594,2025-10-25 10:52:42,view_product,prod_237,Electronics,362.95,Islamabad,web
3745,user_52,session_595,2025-11-11 06:25:25,open_app,,,,Lahore,ios
3746,user_52,session_595,2025-11-11 06:29:25,view_product,prod_246,Clothing,673.58,Lahore,ios
3747,user_52,session_595,2025-11-11 06:33:25,add_to_cart,prod_77,Sports,187.28,Lahore,ios
3748,user_52,session_595,2025-11-11 06:34:25,view_product,prod_9,Home & Kitchen,590.83,Lahore,ios
3749,user_52,session_595,2025-11-11 06:36:25,view_product,prod_193,Clothing,496.06,Lahore,ios
3750,user_52,session_595,2025-11-11 06:38:25,add_to_cart,prod_41,Home & Kitchen,334.46,Lahore,ios
3751,user_52,session_595,2025-11-11 06:46:25,view_product,prod_62,Sports,236.13,Lahore,ios
3752,user_52,session_595,2025-11-11 06:54:25,view_product,prod_208,Clothing,164.3,Lahore,ios
3753,user_52,session_595,2025-11-11 07:04:25,view_product,prod_93,Sports,120.22,Lahore,ios
3754,user_52,session_595,2025-11-11 07:13:25,logout,,,,Lahore,ios
3755,user_86,session_596,2025-11-05 13:04:02,open_app,,,,Islamabad,ios
3756,user_86,session_596,2025-11-05 13:13:02,logout,,,,Islamabad,ios
3757,user_87,session_597,2025-10-23 11:39:03,open_app,,,,Rawalpindi,web
3758,user_87,session_597,2025-10-23 11:40:03,add_to_cart,prod_153,Home & Kitchen,244.04,Rawalpindi,web
3759,user_87,session_597,2025-10-23 11:46:03,purchase,prod_153,Home & Kitchen,244.04,Rawalpindi,web
3760,user_87,session_597,2025-10-23 11:51:03,logout,,,,Rawalpindi,web
3761,user_25,session_598,2025-11-04 18:49:45,open_app,,,,Lahore,android
3762,user_25,session_598,2025-11-04 18:56:45,add_to_cart,prod_156,Sports,663.85,Lahore,android
3763,user_25,session_598,2025-11-04 19:02:45,logout,,,,Lahore,android
3764,user_48,session_599,2025-11-08 22:47:21,open_app,,,,Lahore,ios
3765,user_48,session_599,2025-11-08 22:49:21,logout,,,,Lahore,ios
3766,user_97,session_600,2025-11-13 14:40:09,open_app,,,,Rawalpindi,ios
3767,user_97,session_600,2025-11-13 14:45:09,view_product,prod_121,Sports,627.64,Rawalpindi,ios
3768,user_97,session_600,2025-11-13 14:54:09,view_product,prod_245,Electronics,776.56,Rawalpindi,ios
3769,user_97,session_600,2025-11-13 15:02:09,add_to_cart,prod_97,Sports,159.62,Rawalpindi,ios
3770,user_97,session_600,2025-11-13 15:09:09,purchase,prod_97,Sports,159.62,Rawalpindi,ios
3771,user_97,session_600,2025-11-13 15:18:09,view_product,prod_157,Clothing,711.42,Rawalpindi,ios
3772,user_97,session_600,2025-11-13 15:26:09,view_product,prod_224,Home & Kitchen,372.67,Rawalpindi,ios
3773,user_97,session_600,2025-11-13 15:36:09,add_to_cart,prod_35,Grocery,267.01,Rawalpindi,ios
